202061	r	29.8397,-2.3729,30.2799,-1.7589	[[[298397,-17589,303,-1512,1235,-3084,1994,-1544,84,105,21,70,5,94,36,68,116,-12,259,-126,0,2622,-3,2,2,23,1,1,0,28,-6,7,6,13,0,12,-24,42,2,16,22,19,-1,10,-13,1,-10,-17,-8,0,-21,51,-12,13,-7,-2,-6,-23,-22,20,-23,6,-5,-2,0,-16,-7,-3,-23,23,-5,34,93,680,13,37,-10,73,-42,177,124,122,86,32,102,-6,52,73,73,71,21,86,-42,84,-29,108,5,117,-118,16,-26,179,72,130,-28,46,-97,34,-31,20,-31,0,13,21,3,40,-16,54,-24,-1,0,758,-4053,110]]]
202905	r	29.1255,-1.9239,29.5184,-1.5082	[[[291255,-18791,22,-366,14,-82,3533,882,30,48,80,151,70,156,60,160,50,164,38,167,28,169,4,43,-1168,2217,-431,-17,-157,-66,-116,-149,-274,-565,-101,-131,-483,-400,-40,-59,25,4,0,-21,162,-37,-40,-70,-54,-49,-73,-41,4,-24,-1,0,9,-41,2,-233,-21,-7,-3,-11,-27,-5,-12,15,-15,5,-18,15,-42,6,-6,17,-15,25,10,14,-23,13,-13,24,2,8,-21,2,-17,-8,-19,8,18,8,12,17,-23,24,-92,-176,-257,-409,-373,-597,-188,-440,-50,-358]]]
201521	r	29.4016,-1.7777,29.8739,-1.3226	[[[294016,-15082,1168,-2217,252,-478,2740,369,563,3022,-29,62,-24,411,-44,210,-281,408,-110,56,-1,0,-89,13,-86,-25,-93,-58,-90,-108,-60,-197,-83,-49,-69,25,-213,129,-119,27,-243,-43,-167,-87,-155,-112,-206,-115,-47,-13,-66,-3,-12,7,-24,-27,-35,-19,17,9,-19,-5,-15,-1,-63,11,-84,-3,-60,11,-35,-12,-14,7,-16,-11,-126,11,-66,0,-11,-30,-1,-18,-1,-5,-3,-2,-8,2,-5,3,-28,1,-26,29,-6,3,-3,4,-9,3,-2,1,0,1,-20,7,-47,-3,-68,15,-48,-34,-8,1,-12,17,-13,1,-60,-58,-26,0,-7,-24,-14,-11,-4,-16,-2,0,-5,-17,-39,-20,-12,-18,-17,-1,-27,-27,-45,-11,-24,2,-19,-26,-22,1,-4,-3,-2,-1,-1,-2,-1,0,-2,-4,-24,-48,4,-39,-27,-11,-13,-29,-11,-9,-7,-23,2,-18,-26,-28,-30,5,-25,14,-26,0,-4,-12,-24,-22,4,-12,-11,-53,-26,-3,-51,-20,-11,-17,-2,-19,-15,-7,-8,-14,-23,-55,-29,-34,-24,-10,-121,-166,-116,18,-10,2,-60,-96,-95,-150,-34,-53,-21,-22,-22,-14,-25,-6,-333,-14]]]
201650	r	30.0702,-1.6151,30.7778,-1.0474	[[[300702,-13826,12,-14,107,-125,36,-78,-20,-103,87,6,22,12,20,-12,-26,-34,8,-56,30,-28,38,0,93,-199,93,-89,21,-81,26,-20,-12,-41,32,-37,16,-59,48,-42,31,-82,31,-14,-39,-26,99,-91,18,-78,19,-34,-90,-40,-3,-46,60,-63,48,48,25,40,302,28,101,28,46,41,-10,122,138,48,48,-28,104,30,25,-13,24,19,143,56,114,-15,-2,16,255,-219,-25,-80,179,-210,154,-19,9,35,905,-778,3736,622,-55,204,-45,77,-124,132,-165,221,-60,131,54,57,31,118,18,261,-57,261,-194,118,-196,28,-661,245,-92,56,-87,82,-19,40,-32,9,-12,11,-105,75,-295,122,-13,9,-1,11,-12,12,-22,7,-3,25,-19,21,-22,52,-5,37,-40,50,11,31,38,59,-7,48,8,8,22,-1,5,9,-5,14,-22,18,-4,34,-13,30,1,29,-16,41,-24,12,-23,29,0,4,8,33,-9,143,-11,21,-45,38,-40,78,-13,46,-23,17,-52,65,-3,33,-26,34,-46,36,-15,23,-30,81,9,41,-15,23,-56,52,-7,26,-30,198,-42,62,-123,89,-42,-12,-56,-30,-21,-7,-45,-7,-13,0,-52,28,-16,26,-6,28,10,49,-20,50,35,51,21,59,-13,52,22,13,14,21,0,14,-37,26,-17,3,-2,8,-146,100,-33,108,32,112,77,110,79,83,-51,15,3,31,10,16,51,30,-28,26,-3,21,-13,-5,0,-19,-25,1,11,27,-34,1,-9,-12,-19,2,-43,32,-15,-5,-50,21,-6,-11,-7,19,-12,4,-6,-18,7,-8,-20,2,2,9,-11,3,4,-10,-7,-10,-12,9,0,16,-16,1,-15,-14,-13,9,-2,-9,-14,-8,7,-24,-15,-3,3,-19,-9,-3,-9,7,9,19,-6,2,-9,-8,-22,-34,27,-7,-18,-10,-29,-1,3,-12,-6,-12,2,-6,-68,-31,-18,13,-10,-6,-16,8,-28,-10,-10,11,-14,-12,-13,-2,-15,20,-17,-11,-3,7,-15,-4,-18,14,-8,-22,-26,28,-6,-10,11,-8,-5,-8,-37,-7,-4,5,8,10,-10,5,-15,-11,-16,-25,-16,-8,0,-9,-10,2,-5,-14,-3,-1,-5,1,-3,18,-16,-6,-9,3,1,7,-18,5,-3,-19,-12,15,-29,9,1,10,-9,11,-17,-1,-16,9,-12,16,-13,-28,-14,-8,-49,15,-97,14,-8,12,-18,-8,-42,6,-153,-54,-85,-143,-64,-413,-52,-152,-61,-51,-167,-75,-36,-30,-35,-28,-29,-60,-22,-144,-19,-66,-107,-181,-131,-167,-445,-423,-155,-92,-73,-22,-18,-1,-1,3,-114,-5,-64,-32,13,-50,25,-210,10,-13,-68,-58,-21,-56,-36,-45,31,-100,-20,-73,68,-103,-172,-62,-74,8,-63,-53,-15,-55,-40,-18,-45,-1,-1,0,-7,-11,-2,-31,-23,-22,-7,-16,0,-59,-9,-58,-16,-15,-44,0,-34,39,-25,43,-80,39,-13,-3,-27,-28,-19,-8,-31,10,-67,-5,-24,29,-41,-2,-92,-56,-26,-39]]]
202217	n	29.5778,-2.2162,29.9681,-1.9101	[[[295778,-22021,13,-16,395,-14,3125,-111,26,28,132,178,113,190,94,201,5,14,-981,2450,-1108,-1107,3,-16,-9,-43,17,0,-1,-11,8,-2,11,-25,-31,-43,-3,-53,-10,-25,-8,-60,-30,1,-32,-12,-20,-15,-23,-34,-32,-29,-40,-22,-79,-108,-33,-63,-42,-44,6,-18,-6,-58,-57,-28,-29,-7,-80,6,-37,17,-39,33,-34,15,-15,-1,-1169,-1168]]]
201830	r	29.5066,-2.207,29.87,-1.741	[[[295066,-18297,420,-3773,276,34,1185,1183,15,1,34,-15,39,-33,37,-17,80,-6,29,7,57,28,6,58,-6,18,42,44,33,63,79,108,40,22,32,29,23,34,20,15,32,12,30,-1,8,60,10,25,3,53,31,43,-11,25,-8,2,1,11,-17,0,9,43,-3,16,1108,1107,-303,1512,-208,170,-24,9,-2729,-367,-370,-520]]]
203112	n	29.5152,-2.8082,29.9232,-2.4676	[[[295152,-26000,11,-222,32,-219,54,-215,74,-209,94,-201,114,-190,131,-178,148,-165,164,-149,177,-132,12,-7,30,10,42,-2,29,-2,105,-35,0,1,10,4,12,20,43,0,3,11,16,5,19,-5,15,10,4,-8,36,-8,11,6,48,5,24,-6,26,-13,20,-24,11,2,-12,-17,-31,-11,-1,-33,-8,-1,-6,-17,178,-59,189,-28,223,27,45,27,52,32,44,93,33,210,74,93,115,1,223,-67,249,-7,202,38,188,111,205,207,133,181,122,207,33,77,62,141,54,220,4,112,42,1025,153,533,-3651,145,-50,-68,-114,-190,-94,-201,-74,-209,-54,-215,-32,-219,-11,-222]]]
202065	n	29.1391,-2.2861,29.5447,-1.8489	[[[291391,-19828,47,-280,105,-619,20,-360,-57,-417,-27,-79,39,-83,113,-190,132,-178,148,-165,163,-149,178,-132,189,-114,199,-95,208,-75,214,-54,218,-32,220,-11,220,11,218,32,214,54,208,75,199,95,189,114,178,132,163,149,148,165,132,178,78,132,-295,2653,-63,70,-163,149,-178,132,-189,114,-199,95,-63,22,-2483,-620,-51,-57,-132,-178,-113,-190,-94,-201,-33,-93]]]
201463	r	30.2287,-2.4006,30.8846,-1.5653	[[[302287,-20650,5,-34,23,-23,7,3,0,16,5,2,23,-6,22,-20,6,23,7,2,12,-13,21,-51,8,0,10,17,13,-1,1,-10,-22,-19,-2,-16,24,-42,0,-12,-6,-13,6,-7,0,-28,-1,-1,-2,-23,3,-2,0,-2622,53,-26,124,-28,162,8,191,39,188,61,144,73,128,119,46,60,42,55,97,91,31,9,130,38,48,-24,317,-76,34,13,47,-55,52,-141,57,-78,544,-446,332,-156,329,-12,193,113,213,-26,14,-4,134,50,280,128,252,135,1,3,115,90,44,6,121,76,251,180,238,196,224,212,211,226,195,240,179,251,163,263,145,274,127,282,108,290,90,296,2,11,-52,179,-107,145,-152,153,-180,90,-187,-40,131,581,-30,265,-299,48,49,80,61,65,162,127,-76,179,56,154,102,150,55,170,-80,401,-35,105,115,275,-25,92,-89,136,-23,52,4,108,35,216,-70,113,-179,251,-195,240,-211,226,-224,212,-238,196,-128,92,-2994,-498,-1592,-1548,0,-758,24,1,16,-54,-3,-40,-13,-21,31,0,31,-20,97,-34,28,-46,-72,-130,26,-179,118,-16,-5,-117,29,-108,42,-84,-21,-86,-73,-71,-52,-73,-102,6,-86,-32,-124,-122,42,-177,10,-73,-13,-37,-93,-680]]]
203104	r	29.8182,-1.7699,30.3666,-1.3839	[[[298182,-17376,46,-74,169,-139,4053,-110,1098,1068,18,58,44,190,32,193,19,195,5,167,-529,455,-9,-35,-154,19,-179,210,25,80,-255,219,2,-16,-114,15,-143,-56,-24,-19,-25,13,-104,-30,-48,28,-138,-48,10,-122,-46,-41,-101,-28,-302,-28,-25,-40,-48,-48,-60,63,3,46,90,40,-19,34,-18,78,-99,91,39,26,-31,14,-31,82,-48,42,-16,59,-32,37,12,41,-26,20,-21,81,-93,89,-93,199,-38,0,-30,28,-8,56,26,34,-20,12,-22,-12,-87,-6,20,103,-36,78,-107,125,-10,-6,4,-19,-5,-37,3,-15,-61,-15,-122,-78,-3,-37,24,-75,-5,-44,20,-47,-14,-41,-8,-57,-13,-5,-20,6,-16,14,-69,25,-28,32,-4,-11,-104,-21,-306,-170,-5,-21,-11,-16,-15,0,-27,-13,-21,-18,-22,3,-12,-7,-70,-46,-11,-30,-41,2,-76,-26,-62,-35,-219,-81,-53,-6,-70,-78,-104,-10,-60,93,-119,34,-172,160,-68,150,-557,-2990]]]
