3574810	r	-61.4879,10.3867,-61.253,10.5983	[[[-614879,104301,22,-144,37,-68,4,-15,216,-44,1344,-162,726,801,-13,52,-877,988,-1228,274,-72,-46,99,-355,-1,-201,-14,0,-12,-20,15,-12,-13,-7,2,-14,-7,-4,5,-25,-7,-9,4,-11,-4,-17,-30,-30,60,-6,0,-37,-67,-380,-132,-310,-57,-198]]]
3574116	n	-61.46,10.2609,-61.4328,10.3147	[[[-614600,102609,7,3,10,10,17,3,9,-11,24,1,48,15,21,-15,1,12,8,17,42,30,5,24,25,11,-11,53,14,5,14,16,-25,57,1,39,9,27,40,69,13,145,-17,7,-9,-4,-5,15,-15,1,-4,8,-17,-15,-7,-20,-18,1,-18,12,-8,-8,-16,-2,-33,-37,-22,11,-27,3,-10,18,-30,6,-15,-5,3,-14,5,-30,7,0,8,-18,7,-1,-6,-3,7,-7,-5,-10,12,-9,-1,-23,-26,-54,-12,-14,0,-319]]]
3573738	r	-61.5847,10.0703,-61.46,10.4075	[[[-615847,102429,936,-1726,311,25,0,2208,-2,-10,-4,-5,-7,-4,-11,9,4,-15,-23,-14,-19,-23,-26,-8,7,-13,-36,-65,12,-52,-14,-14,-3,-20,-34,-36,-7,-19,-22,-16,-12,-39,-23,-11,-67,-51,-14,2,-7,-10,-21,-4,0,-11,-8,11,-9,-8,6,-6,-11,-8,-45,-10,-22,-27,99,18,-34,-27,-113,-43,-112,-4,-30,-2,-393,-14,-246,42]],[[-614831,103765,4,-55,31,-44,88,-72,18,-55,27,-187,50,-162,13,-71,0,911,-216,44,54,-181,10,-78,-17,-29,-34,-7,-28,-14]]]
3573890	r	-61.566,10.5937,-61.438,10.7757	[[[-615660,106747,169,-76,121,-55,-14,-31,9,-18,52,-21,28,32,17,-11,-3,-5,81,-42,66,-44,5,-8,5,1,38,-26,-2,-4,2,-24,26,-14,16,0,0,14,76,-51,0,-10,9,3,70,-47,-73,-61,239,-300,3,-12,72,46,249,1567,-18,-4,21,21,16,101,-14,12,-16,27,-7,50,-62,0,3,-103,-3,-34,-74,0,-51,124,-52,-41,-76,-101,-81,-36,-160,-155,1,-206,16,-85,0,-65,-59,-47,-17,-44,-37,-58,-17,-37,-32,-22,-32,-5,-16,-11,-5,-66,-33,19,-37,0,-16,26,-21,1,-6,-27,-32,-11,-134,6,-20,-4,-11,-20,-16,8,-3,11,-10,1,-6,-12,-14,3,-57,-24,7,58,-5,2,-12,-65,-6,-4,-32,25,-2,12,-23,-23]]]
3573840	n	-61.3256,10.0839,-60.9613,10.467	[[[-613256,103868,313,-2723,67,-39,202,-95,211,-75,218,-54,221,-32,224,-11,224,11,221,32,218,54,211,75,65,31,41,27,177,149,227,138,103,31,127,114,150,165,30,39,-27,186,5,584,126,518,289,307,-371,259,-179,262,-67,127,-51,137,-38,203,-481,83,-171,-1,0,30,-63,11,-13,-32,-5,-7,-29,2,-18,-26,-89,35,-23,-29,-32,5,-7,-18,-11,-5,-56,1,-85,-31,-30,8,-12,88,-177,41,-124,-100,-144,-36,-73,40,-88,6,13,85,-14,33,35,8,-9,60,31,38,-536,92,-726,-801]]]
3575051	r	-61.342,10.4721,-61.1504,10.817	[[[-613420,105709,877,-988,310,898,-7,96,-41,107,-111,92,49,40,54,63,33,-5,32,16,76,-1,25,-26,21,0,90,259,-33,25,0,18,16,15,1,76,-84,90,-33,23,-54,0,-48,16,-11,43,27,31,6,34,-38,22,5,21,47,58,2,14,23,11,39,40,-1,22,19,24,9,75,-14,38,-3,30,24,48,5,34,-9,59,-13,25,-65,-2,-28,6,-23,36,-27,16,-24,-12,-23,-2,-130,39,-1,25,15,38,39,0,49,-21,23,3,22,20,17,-1,35,-18,52,-3,56,21,22,-11,29,-6,38,7,26,16,57,1,11,49,49,77,27,19,22,7,23,34,0,18,33,58,1,37,28,5,14,9,59,9,38,20,14,-21,58,6,27,14,15,25,3,27,-4,63,-11,11,-2,24,-14,31,2,31,16,38,-4,8,-26,14,-22,55,-18,11,-7,14,-27,-11,-56,12,-14,26,-65,-48,-1160,4,-242,29,-217,-2300]],[[-611619,108112,57,5,35,17,10,30,13,6,-45,-5,-70,-53]]]
3574636	r	-61.7648,10.6605,-61.4813,10.7621	[[[-617648,106715,54,6,23,33,16,6,14,-13,52,-4,20,-14,16,8,31,-2,-70,58,-18,-6,-8,12,-10,-10,-17,4,-14,20,1,11,14,8,-12,16,-1,17,12,-4,3,6,14,-7,5,17,10,9,29,-8,0,21,21,8,16,-20,11,1,10,-8,-2,-21,15,-9,15,1,12,-14,12,4,6,-18,11,11,6,-12,10,6,6,-12,20,-6,6,3,-10,21,-18,11,-9,14,0,31,-32,15,-70,61,-28,9,-8,21,-39,13,-17,-12,-9,3,-12,-7,-2,5,-21,-16,7,-2,-6,-9,10,-6,-10,-9,9,-9,-5,-33,7,-4,2,-14,-28,-10,4,-6,-9,-12,22,-14,13,1,4,-14,-16,-23,0,-31,-17,-22,-39,-25,-12,-25]],[[-617301,107059,10,-20,31,10,9,-8,21,3,12,-11,-6,-9,18,-24,20,3,-1,-7,15,-11,-3,-13,10,-17,-19,-26,6,-16,-5,-20,-21,-32,16,-5,10,2,-4,13,19,36,12,5,20,-11,23,25,-18,13,1,12,10,7,0,23,-27,13,-13,-4,0,13,-12,7,-19,-4,-7,6,9,3,-2,11,-20,18,-6,1,0,-10,-34,31,-28,7,2,-4,-29,-10]],[[-617040,106815,28,6,11,17,20,15,9,-3,8,-36,18,20,9,1,9,-29,14,10,9,-10,20,9,20,-17,33,6,-1,7,-17,4,-30,21,-9,41,9,10,20,-8,6,-16,10,-7,10,2,4,16,12,4,22,-36,8,23,15,3,13,-8,-7,33,-8,7,-2,25,-11,8,4,16,-15,18,7,34,14,-19,12,4,15,-27,8,20,-7,25,-16,12,-4,26,-9,4,4,13,-12,1,-4,-10,-7,0,-3,-27,-8,1,0,10,-8,1,-3,-10,-6,8,-8,-6,-5,10,-20,4,-21,-3,1,-7,-15,-10,-3,-15,-34,9,-11,-6,-1,-29,-11,6,3,-13,-14,2,9,-12,-6,-4,2,-10,-8,-2,4,-23,-5,-3,9,-3,-5,-6,7,-15,-30,-21,3,-9,-15,-7,0,-7,-13,-6,-27,-32]],[[-616711,107075,17,-8,16,-31,-14,-14,13,-7,-3,-10,25,17,6,0,19,-35,-12,-11,-22,-43,-17,-13,9,-22,49,-18,12,-22,-1,-12,-41,-23,20,-7,66,-4,34,-25,17,7,10,14,28,2,2,-18,6,16,0,-23,4,25,9,0,0,-7,3,7,35,-2,1,-6,0,6,17,-1,2,8,8,-13,1,6,13,-2,0,-8,3,10,42,-4,9,18,-2,-21,3,8,24,-3,6,-9,-18,0,-1,-8,-19,-1,-9,-22,4,-19,-25,-19,10,-9,5,7,8,-11,-21,-21,22,-14,15,1,12,-22,29,3,8,15,29,9,12,18,11,-1,8,13,24,-5,26,7,20,15,7,11,-12,8,-32,-14,12,25,-6,11,-12,5,-2,9,-27,-3,-12,-15,-7,3,2,8,-11,17,-6,1,30,32,42,-16,0,5,5,-6,0,7,17,-1,31,33,135,-9,13,-3,0,-5,14,0,3,2,157,-33,0,-1,1,1,26,-6,18,-8,5,-12,4,7,4,-4,0,3,12,-5,-5,-5,11,-3,5,3,62,-28,23,23,2,-12,32,-25,6,4,12,65,5,-2,-7,-58,57,24,14,-3,6,12,10,-1,3,-11,16,-8,11,20,20,4,134,-6,32,11,6,27,21,-1,16,-26,37,0,33,-19,5,66,16,11,32,5,32,22,17,37,37,58,17,44,59,47,0,65,-16,85,-1,206,160,155,-44,-20,-44,0,-73,1,0,12,-29,-10,-26,4,-12,14,4,9,-10,1,-8,24,-14,-5,6,10,-17,-3,8,8,-3,3,-20,0,-6,7,1,-5,-20,-5,-3,-17,-14,-7,3,-9,-7,5,-6,-3,5,-5,-12,-14,-4,-13,-108,-25,0,1,-57,19,-33,-18,-11,2,-3,-11,-29,-4,-5,-8,-11,-2,-10,-16,-8,-2,-11,0,-3,-3,-28,-6,-4,7,-35,10,-15,13,-9,0,3,-14,-28,2,-14,-9,-12,12,-5,-3,-5,8,-20,5,-1,9,-36,-8,-2,-8,-9,-3,0,-15,-19,5,-10,-7,5,-3,-8,-10,-31,-6,-13,-6,-82,7,-4,4,-6,-3,-9,1,-9,9,-19,-6,0,-1,-149,12,-8,-3,-19,4,-22,-9,-15,14,-20,-11,-14,4,-24,-11,-35,-45,-23,-15,-7,1,-3,-6,14,-6,-43,-29,-1,0,-13,12,-6,-3,6,-8,-10,-6,2,-6,-12,-5,2,-6,-20,-14,-12,-7,-12,7,6,-11,-10,-9,-15,-5,-9,9,-25,-4,1,-27,-8,-5,-17,2,-3,-13,-13,-1,-7,-20,-118,-80,-6,6,-30,-2,-4,-7,-22,2,-8,-20,-14,2,-12,-16,-12,10,-30,-1,-6,-21,-19,9,3,-9,-15,-11,6,-16,-2,-13,-6,-3]],[[-616662,106661,3,-18,58,3,-5,-9,8,-6,42,-4,7,18,9,0,2,-12,-12,-15,7,-5,21,11,14,-19,7,14,16,1,-12,15,13,13,0,13,18,-10,12,23,0,7,-14,2,0,10,-10,10,-16,-5,-3,-9,-10,8,-9,-8,-16,4,2,-11,-26,2,-17,22,-7,-1,-1,-12,-11,7,-6,-12,-4,11,-8,2,-2,-8,-4,3,-6,-5,5,-13,-18,1,-5,-10,-9,-1,0,-7,-13,0]]]
3574309	p	3573890
3573899	r	-61.9287,10.0421,-61.4911,10.2475	[[[-619287,100565,215,-144,174,2,205,77,195,115,146,112,182,87,237,27,866,-1,205,-24,186,-54,115,-66,91,-66,100,-52,141,-21,101,11,197,46,112,12,284,113,94,23,400,-67,10,-2,120,10,-936,1726,-271,46,-151,-2,-127,-66,8,-302,-5,-4,-47,-41,-3,-3,-53,-46,34,22,-69,-45,-73,-38,-84,-27,-35,-20,-83,-23,-74,-13,-12,4,-8,-10,-17,1,5,-13,-26,0,1,20,-20,5,-29,-37,-1,-42,39,-20,-31,11,-6,-9,5,-33,30,-12,-20,-10,5,-11,-109,-52,-47,-23,-771,-227,-167,-80,-156,-117,-104,-151,-66,-63,-325,-60,-109,-33,-48,-38,-322,-167,-98,-135]]]
3573576	n	-61.4648,10.5709,-61.3203,10.8044	[[[-614648,105983,1228,-274,217,2300,-288,35,-35,-3,-140,-11,-63,-55,-189,-219,-83,-73,-18,6,-193,-6,-25,-24,-39,-47,-58,-47,-65,-15,-249,-1567]],[[-614396,107567,54,53,-28,39,-10,9,-16,-101]]]
