1526384	n	76.2933,42.8947,77.5267,43.6088	[[[762933,432500,30,-443,89,-439,147,-431,204,-418,259,-401,311,-380,360,-357,407,-329,221,-147,108,-10,519,-163,262,-34,209,37,384,126,445,-8,191,34,384,152,41,37,12,45,23,37,74,13,182,-28,57,4,78,34,212,184,193,102,199,24,443,4,397,115,195,25,195,-63,1135,-140,341,-93,111,-72,286,-297,150,-88,164,-31,168,-2,177,-1,722,-90,442,294,407,329,360,357,311,380,259,401,204,418,147,431,89,439,30,443,-30,443,-89,439,-147,431,-204,418,-259,401,-311,380,-127,126,-8742,950,-170,-92,-448,-298,-407,-329,-360,-357,-311,-380,-259,-401,-204,-418,-147,-431,-89,-439,-30,-443]]]
1526273	n	70.7335,50.7278,72.1665,51.6322	[[[707335,511800,35,-443,103,-439,171,-431,236,-418,301,-401,362,-380,418,-357,473,-329,521,-298,564,-264,603,-228,636,-190,662,-149,682,-108,696,-65,702,-22,702,22,696,65,682,108,662,149,636,190,603,228,564,264,521,298,473,329,418,357,362,380,301,401,236,418,171,431,103,439,35,443,-35,443,-103,439,-171,431,-236,418,-301,401,-362,380,-418,357,-473,329,-521,298,-564,264,-603,228,-636,190,-662,149,-682,108,-696,65,-702,22,-702,-22,-696,-65,-682,-108,-662,-149,-636,-190,-603,-228,-564,-264,-521,-298,-473,-329,-418,-357,-362,-380,-301,-401,-236,-418,-171,-431,-103,-439,-35,-443]]]
1518980	n	68.9926,41.8578,70.2075,42.7622	[[[689926,423100,30,-443,87,-439,145,-431,201,-418,255,-401,306,-380,355,-357,400,-329,442,-298,479,-264,511,-228,539,-190,561,-149,578,-108,590,-65,595,-22,595,22,590,65,578,108,561,149,539,190,511,228,479,264,442,298,400,329,355,357,306,380,255,401,201,418,145,431,87,439,30,443,-30,443,-87,439,-145,431,-201,418,-255,401,-306,380,-355,357,-400,329,-442,298,-479,264,-511,228,-539,190,-561,149,-578,108,-590,65,-595,22,-595,-22,-590,-65,-578,-108,-561,-149,-539,-190,-511,-228,-479,-264,-442,-298,-400,-329,-355,-357,-306,-380,-255,-401,-201,-418,-145,-431,-87,-439,-30,-443]]]
610611	n	56.8586,50.0539,57.5614,50.5062	[[[568586,502800,17,-222,50,-219,84,-215,116,-209,148,-201,177,-190,205,-178,232,-165,256,-149,277,-132,295,-114,312,-95,325,-75,334,-54,342,-32,344,-11,344,11,342,32,334,54,325,75,312,95,295,114,277,132,256,149,232,165,205,178,177,190,148,201,116,209,84,215,50,219,17,222,-17,222,-50,219,-84,215,-116,209,-148,201,-177,190,-205,178,-232,165,-256,149,-277,132,-295,114,-312,95,-325,75,-334,54,-342,32,-344,11,-344,-11,-342,-32,-334,-54,-325,-75,-312,-95,-295,-114,-277,-132,-256,-149,-232,-165,-205,-178,-177,-190,-148,-201,-116,-209,-84,-215,-50,-219,-17,-222]]]
609655	n	72.7521,49.5739,73.4479,49.9934	[[[727521,498000,16,-222,50,-219,83,-215,115,-209,146,-201,176,-190,203,-178,230,-165,253,-149,274,-132,293,-114,309,-95,321,-75,331,-54,338,-32,341,-11,341,11,338,32,331,54,321,75,309,95,293,114,274,132,253,149,230,165,203,178,176,190,146,201,115,209,83,215,50,219,16,222,-16,222,-50,219,-83,215,-115,209,-146,201,-176,190,-203,178,-230,165,-253,149,-274,132,-141,54,-5089,-1371,-1,0,-75,-20,-40,-102,-50,-219,-16,-222]]]
1516905	n	71.0634,42.7063,71.6766,43.1261	[[[710634,429000,15,-222,44,-219,73,-215,102,-209,128,-201,155,-190,179,-178,202,-165,223,-149,242,-132,128,-57,113,116,216,292,171,65,222,-52,238,-83,213,-31,178,58,155,113,132,142,106,148,177,118,242,7,483,-121,166,54,105,7,101,-39,395,-248,125,-37,173,24,477,227,91,111,128,201,102,209,73,215,44,219,15,222,-15,222,-44,219,-73,215,-102,209,-128,201,-155,190,-179,178,-202,165,-223,149,-242,132,-258,114,-272,95,-283,75,-292,54,-298,32,-300,11,-300,-11,-298,-32,-292,-54,-283,-75,-272,-95,-258,-114,-242,-132,-223,-149,-202,-165,-179,-178,-155,-190,-128,-201,-102,-209,-73,-215,-44,-219,-15,-222]]]
1519922	n	65.1932,44.6239,65.8268,45.0761	[[[651932,448500,16,-222,45,-219,76,-215,104,-209,133,-201,160,-190,185,-178,209,-165,230,-149,250,-132,267,-114,281,-95,292,-75,302,-54,308,-32,310,-11,310,11,308,32,302,54,292,75,281,95,267,114,250,132,230,149,209,165,185,178,160,190,133,201,104,209,76,215,45,219,16,222,-16,222,-45,219,-76,215,-104,209,-133,201,-160,190,-185,178,-209,165,-230,149,-250,132,-267,114,-281,95,-292,75,-302,54,-308,32,-310,11,-310,-11,-308,-32,-302,-54,-292,-75,-281,-95,-267,-114,-250,-132,-230,-149,-209,-165,-185,-178,-160,-190,-133,-201,-104,-209,-76,-215,-45,-219,-16,-222]]]
608668	n	51.0712,51.0239,51.7888,51.4752	[[[510712,512500,17,-222,52,-219,86,-215,118,-209,151,-201,181,-190,209,-178,237,-165,261,-149,283,-132,302,-114,318,-95,331,-75,342,-54,348,-32,352,-11,352,11,348,32,342,54,331,75,318,95,302,114,283,132,261,149,237,165,209,178,181,190,151,201,118,209,86,215,52,219,17,222,-17,222,-52,219,-86,215,-118,209,-151,201,-181,190,-209,178,-237,165,-261,149,-283,132,-302,114,-318,95,-331,75,-342,54,-348,32,-46,2,-811,-81,-355,21,-182,-28,-331,-75,-318,-95,-302,-114,-283,-132,-261,-149,-237,-165,-209,-178,-181,-190,-151,-201,-118,-209,-86,-215,-52,-219,-17,-222]]]
1520240	n	76.6029,52.0539,77.3372,52.5061	[[[766029,522800,18,-222,53,-219,87,-215,122,-209,154,-201,185,-190,214,-178,242,-165,267,-149,290,-132,309,-114,325,-95,339,-75,350,-54,356,-32,360,-11,360,11,356,32,350,54,339,75,325,95,309,114,290,132,267,149,242,165,214,178,185,190,154,201,122,209,87,215,53,219,18,222,-18,222,-53,219,-87,215,-122,209,-154,201,-185,190,-214,178,-242,165,-267,149,-290,132,-309,114,-325,95,-339,75,-350,54,-356,32,-360,11,-360,-11,-356,-32,-350,-54,-339,-75,-325,-95,-309,-114,-290,-132,-267,-149,-242,-165,-214,-178,-185,-190,-154,-201,-122,-209,-87,-215,-53,-219,-18,-222]]]
1520316	n	82.2608,49.7438,82.9592,50.1961	[[[822608,499700,17,-222,50,-219,84,-215,115,-209,147,-201,176,-190,204,-178,230,-165,254,-149,275,-132,294,-114,310,-95,322,-75,333,-54,339,-32,342,-11,342,11,339,32,333,54,322,75,310,95,294,114,275,132,254,149,230,165,204,178,176,190,147,201,115,209,84,215,50,219,17,222,-17,222,-50,219,-84,215,-115,209,-147,201,-176,190,-204,178,-230,165,-254,149,-275,132,-294,114,-310,95,-322,75,-333,54,-339,32,-342,11,-342,-11,-339,-32,-333,-54,-322,-75,-310,-95,-294,-114,-275,-132,-254,-149,-230,-165,-204,-178,-176,-190,-147,-201,-115,-209,-84,-215,-50,-219,-17,-222]]]
