285839	n	47.823,28.8539,48.2774,29.1332	[[[478230,290800,13,-222,37,-219,61,-215,85,-209,108,-201,129,-190,151,-178,169,-165,187,-149,202,-132,217,-114,228,-95,237,-75,245,-54,249,-32,252,-11,250,11,250,-11,252,11,249,32,245,54,237,75,228,95,217,114,46,30,-364,107,-151,126,-499,655,-175,335,-200,1101,-335,-146,-1874,204,-940,-429,-6,-103]]]
285629	n	47.9772,29.2849,48.055,29.3647	[[[479772,293240,367,-391,166,54,245,373,0,183,-196,59,-102,31,-123,98,-357,-407]]]
285704	n	48.055,29.3127,48.312,29.5528	[[[480550,293276,392,-149,61,373,-370,-66,-83,25,0,-183]],[[481213,295517,332,-126,167,21,-164,52,-245,54,-84,10,-6,-11]],[[482692,294297,212,9,216,-29,-48,89,-130,190,-131,155,-111,-151,0,-1,-8,-262]]]
412800	n	47.9882,29.187,48.107,29.2903	[[[479882,291870,1187,246,-8,19,-107,442,-26,231,-623,95,-166,-54,-257,-979]]]
285815	n	47.7637,29.0895,48.0139,29.3371	[[[477637,291339,142,-138,188,-149,203,-132,48,-25,958,437,706,538,257,979,-367,391,-903,76,-99,-29,-191,-57,-170,-1,-238,142,-534,-2032]]]
285811	p	285839
285787	n	47.7923,29.324,48.1216,29.5961	[[[477923,295335,93,-734,54,75,423,344,613,298,254,222,295,223,584,85,180,-27,244,-45,80,-11,-57,24,-238,75,-245,54,-250,32,-253,11,-253,-11,-250,-32,-245,-54,-238,-75,-229,-95,-217,-114,-203,-132,-142,-113]],[[478119,293793,51,-404,57,125,-1,120,286,168,-139,73,-233,-75,-21,-7]],[[478869,293316,903,-76,357,407,-24,18,-21,27,-154,187,-73,59,-158,-66,-105,-148,-201,-130,-191,55,-148,-56,-62,-241,-123,-36]],[[480893,295703,32,-45,210,-112,78,-29,3,7,-84,56,-217,114,-22,9]]]
285726	n	48.0305,29.2808,48.0942,29.3276	[[[480305,292903,623,-95,-7,64,10,185,11,70,-392,149,-245,-373]]]
285728	n	47.9176,29.1128,48.1385,29.2116	[[[479176,291332,1874,-204,335,146,-47,262,-54,203,-137,194,-78,183,-1187,-246,-706,-538]]]
285799	n	47.4024,29.1139,47.8172,29.5661	[[[474024,293400,12,-222,37,-219,62,-215,85,-209,108,-201,130,-190,151,-178,169,-165,188,-149,203,-132,217,-114,228,-95,238,-75,245,-54,250,-32,253,-11,253,11,250,32,245,54,238,75,49,21,536,2039,-7,5,6,13,-51,404,-202,-68,-276,-48,-371,-58,-223,17,95,149,42,157,455,187,211,241,166,231,-93,734,0,2,-109,57,-228,95,-238,75,-245,54,-250,32,-253,11,-253,-11,-250,-32,-245,-54,-238,-75,-228,-95,-217,-114,-203,-132,-188,-149,-169,-165,-151,-178,-130,-190,-108,-201,-85,-209,-62,-215,-37,-219,-12,-222]]]
