2028462	n	106.545,47.764,107.1942,48.1361	[[[1065450,479100,16,-222,48,-219,80,-215,111,-209,140,-201,169,-190,196,-178,35,-26,4521,716,1176,1521,-47,88,-140,201,-169,190,-196,178,-221,165,-244,149,-264,132,-282,114,-297,95,-309,75,-319,54,-326,32,-328,11,-328,-11,-326,-32,-319,-54,-309,-75,-297,-95,-282,-114,-264,-132,-244,-149,-221,-165,-196,-178,-169,-190,-140,-201,-111,-209,-80,-215,-48,-219,-16,-222]]]
2031405	n	103.7375,48.8039,104.4225,49.2562	[[[1037375,490300,16,-222,40,-178,1186,-1342,10,-6,270,-132,288,-114,304,-95,317,-75,326,-54,332,-32,336,-11,336,11,332,32,326,54,317,75,304,95,288,114,270,132,249,149,226,165,200,178,173,190,143,201,114,209,81,215,50,219,16,222,-16,222,-50,219,-81,215,-114,209,-143,201,-173,190,-200,178,-226,165,-249,149,-270,132,-288,114,-304,95,-317,75,-326,54,-332,32,-336,11,-336,-11,-332,-32,-326,-54,-317,-75,-304,-95,-288,-114,-270,-132,-249,-149,-226,-165,-200,-178,-173,-190,-143,-201,-114,-209,-81,-215,-50,-219,-16,-222]]]
2031964	n	105.5743,49.2639,106.2657,49.7161	[[[1055743,494900,16,-222,50,-219,83,-215,114,-209,145,-201,174,-190,202,-178,228,-165,252,-149,272,-132,291,-114,307,-95,319,-75,330,-54,335,-32,339,-11,339,11,335,32,330,54,319,75,307,95,291,114,272,132,252,149,228,165,202,178,174,190,145,201,114,209,83,215,50,219,16,222,-16,222,-50,219,-83,215,-114,209,-145,201,-174,190,-202,178,-228,165,-252,149,-272,132,-291,114,-307,95,-319,75,-330,54,-335,32,-339,11,-339,-11,-335,-32,-330,-54,-319,-75,-307,-95,-291,-114,-272,-132,-252,-149,-228,-165,-202,-178,-174,-190,-145,-201,-114,-209,-83,-215,-50,-219,-16,-222]]]
2032054	n	114.1939,47.8439,114.8661,48.2961	[[[1141939,480700,16,-222,49,-219,80,-215,111,-209,141,-201,170,-190,196,-178,222,-165,244,-149,265,-132,283,-114,298,-95,310,-75,320,-54,327,-32,329,-11,329,11,327,32,320,54,310,75,298,95,283,114,265,132,244,149,222,165,196,178,170,190,141,201,111,209,80,215,49,219,16,222,-16,222,-49,219,-80,215,-111,209,-141,201,-170,190,-196,178,-222,165,-244,149,-265,132,-283,114,-298,95,-310,75,-320,54,-327,32,-329,11,-329,-11,-327,-32,-320,-54,-310,-75,-298,-95,-283,-114,-265,-132,-244,-149,-222,-165,-196,-178,-170,-190,-141,-201,-111,-209,-80,-215,-49,-219,-16,-222]]]
2029901	n	107.0766,47.5439,107.6141,47.9961	[[[1070766,478356,1135,-2824,3,-8,244,-42,324,-32,328,-11,328,11,324,32,318,54,309,75,296,95,281,114,264,132,243,149,220,165,195,178,169,190,140,201,111,209,79,215,48,219,16,222,-16,222,-48,219,-79,215,-111,209,-140,201,-169,190,-195,178,-220,165,-243,149,-264,132,-281,114,-296,95,-309,75,-318,54,-324,32,-328,11,-328,-11,-324,-32,-201,-34,-5,-7,-1176,-1521]]]
2029945	n	99.8133,49.4039,100.5067,49.8561	[[[998133,496300,16,-222,50,-219,83,-215,115,-209,145,-201,175,-190,203,-178,228,-165,252,-149,274,-132,292,-114,307,-95,321,-75,330,-54,336,-32,340,-11,340,11,336,32,330,54,321,75,307,95,292,114,274,132,252,149,228,165,203,178,175,190,145,201,115,209,83,215,50,219,16,222,-16,222,-50,219,-83,215,-115,209,-145,201,-175,190,-203,178,-228,165,-252,149,-274,132,-292,114,-307,95,-321,75,-330,54,-336,32,-340,11,-340,-11,-336,-32,-330,-54,-321,-75,-307,-95,-292,-114,-274,-132,-252,-149,-228,-165,-203,-178,-175,-190,-145,-201,-115,-209,-83,-215,-50,-219,-16,-222]]]
2032533	n	100.3956,45.9639,101.0444,46.4161	[[[1003956,461900,16,-222,46,-219,78,-215,107,-209,136,-201,164,-190,189,-178,214,-165,236,-149,256,-132,273,-114,288,-95,299,-75,309,-54,315,-32,318,-11,318,11,315,32,309,54,299,75,288,95,273,114,256,132,236,149,214,165,189,178,164,190,136,201,107,209,78,215,46,219,16,222,-16,222,-46,219,-78,215,-107,209,-136,201,-164,190,-189,178,-214,165,-236,149,-256,132,-273,114,-288,95,-299,75,-309,54,-315,32,-318,11,-318,-11,-315,-32,-309,-54,-299,-75,-288,-95,-273,-114,-256,-132,-236,-149,-214,-165,-189,-178,-164,-190,-136,-201,-107,-209,-78,-215,-46,-219,-16,-222]]]
1515029	n	91.7208,49.7539,92.4192,50.2061	[[[917208,499800,16,-222,51,-219,83,-215,115,-209,147,-201,176,-190,204,-178,231,-165,253,-149,276,-132,294,-114,310,-95,322,-75,333,-54,339,-32,342,-11,342,11,339,32,333,54,322,75,310,95,294,114,276,132,253,149,231,165,204,178,176,190,147,201,115,209,83,215,51,219,16,222,-16,222,-51,219,-83,215,-115,209,-147,201,-176,190,-204,178,-231,165,-253,149,-276,132,-294,114,-310,95,-322,75,-333,54,-339,32,-342,11,-342,-11,-339,-32,-333,-54,-322,-75,-310,-95,-294,-114,-276,-132,-253,-149,-231,-165,-204,-178,-176,-190,-147,-201,-115,-209,-83,-215,-51,-219,-16,-222]]]
1516048	n	91.3043,47.7839,91.9757,48.2361	[[[913043,480100,16,-222,49,-219,80,-215,111,-209,140,-201,170,-190,196,-178,221,-165,244,-149,265,-132,283,-114,297,-95,311,-75,319,-54,326,-32,329,-11,329,11,326,32,319,54,311,75,297,95,283,114,265,132,244,149,221,165,196,178,170,190,140,201,111,209,80,215,49,219,16,222,-16,222,-49,219,-80,215,-111,209,-140,201,-170,190,-196,178,-221,165,-244,149,-265,132,-283,114,-297,95,-311,75,-319,54,-326,32,-329,11,-329,-11,-326,-32,-319,-54,-311,-75,-297,-95,-283,-114,-265,-132,-244,-149,-221,-165,-196,-178,-170,-190,-140,-201,-111,-209,-80,-215,-49,-219,-16,-222]]]
2032814	n	102.4552,46.0339,103.1048,46.4861	[[[1024552,462600,15,-222,47,-219,78,-215,107,-209,136,-201,164,-190,190,-178,214,-165,236,-149,256,-132,274,-114,288,-95,300,-75,309,-54,316,-32,318,-11,318,11,316,32,309,54,300,75,288,95,274,114,256,132,236,149,214,165,190,178,164,190,136,201,107,209,78,215,47,219,15,222,-15,222,-47,219,-78,215,-107,209,-136,201,-164,190,-190,178,-214,165,-236,149,-256,132,-274,114,-288,95,-300,75,-309,54,-316,32,-318,11,-318,-11,-316,-32,-309,-54,-300,-75,-288,-95,-274,-114,-256,-132,-236,-149,-214,-165,-190,-178,-164,-190,-136,-201,-107,-209,-78,-215,-47,-219,-15,-222]]]
